batch,track,artists,album,popularity,explicit,uri,query
13_migrantes_cumbia_pop_rkt,CALLEJERO FINO | DJ TAO Turreo Sessions #723,"DJ Tao, Callejero Fino",TIK TOK - MARZO 2025,,True,spotify:track:0xou2QoaDVe2wyuOVLqYfg,cumbia argentina moderna
13_migrantes_cumbia_pop_rkt,CALLEJERO FINO | DJ TAO Turreo Sessions #723,"DJ Tao, Callejero Fino",Top Música Urbana,,True,spotify:track:6CijSsHUzgXSNdsCdk5dZr,cumbia argentina moderna
13_migrantes_cumbia_pop_rkt,şaka mısın knk,KÖK$VL,şaka mısın knk,,False,spotify:track:4m4NH7AHnhlwvlBKD1r2VB,rkt pop
13_migrantes_cumbia_pop_rkt,Rainbow Rocket Ride,SOFIA ISELLA,Rainbow Rocket Ride,,False,spotify:track:5QFw7l0lEIcnvOAHYEd1D8,rkt pop
13_migrantes_cumbia_pop_rkt,Popapo vs La Batidora (Remix),"sheafiell, sheafiel",Popapo vs La Batidora (Remix),,False,spotify:track:75oMkNeEqnPYd9NzMq9rpP,rkt pop
13_migrantes_cumbia_pop_rkt,Soltero Hasta la Tumba - Remix,"El Reja, Lauty Gram, DJ Tao, El negro tecla, Roze Oficial",Soltero Hasta la Tumba (Remix),,False,spotify:track:2Ue6HKn8jqcOaOT467gQHw,rkt pop
13_migrantes_cumbia_pop_rkt,HOMEWRECKED,ADÉLA,HOMEWRECKED,,True,spotify:track:7tyGDSr9gKnEva2n7LJ9GL,rkt pop
13_migrantes_cumbia_pop_rkt,CUMBIA MAFIA 420,"L-Gante, NEGRO DUB, DT.Bilardo",CUMBIA MAFIA 420,,False,spotify:track:7KzQBU77MuR0aKzsQGYKGd,cumbia rkt
13_migrantes_cumbia_pop_rkt,Cumbia Rota,Cumbia Club,Volvió una Noche,,False,spotify:track:1LXKUxJLcz83TNmaejYwVN,cumbia rkt
13_migrantes_cumbia_pop_rkt,Llorar,Los Socios Del Ritmo,Llorar,,False,spotify:track:4Cl7ul6oXr7spH5gUXdQqd,cumbia rkt
13_migrantes_cumbia_pop_rkt,Cumbia Gabacha,Alberto Pedraza Con Su Ritmo Y Sabor,Frente a Frente,,False,spotify:track:2PIhK3rtiCrbjlBWli1ttq,cumbia rkt
13_migrantes_cumbia_pop_rkt,Te invito a bailar,"Callejero Fino, La T y La M",Te invito a bailar,,False,spotify:track:17vFIehhv8hKSXYn5Ce4Pk,cumbia rkt
13_migrantes_cumbia_pop_rkt,Cumbia respeta mi dolor,CUMBIAS DEL BAJIO,Cumbia respeta mi dolor,,False,spotify:track:3vRrQ6J6bUUuCchHx6myJd,cumbia rkt
13_migrantes_cumbia_pop_rkt,EL 3A2LA AHM SHE2,Afroto,EL 3A2LA AHM SHE2,,False,spotify:track:1twLzMoB8D5MX7AifTfKfT,cumbia rkt
13_migrantes_cumbia_pop_rkt,Brens Madento,Hamo Bika,Brens Madento,,False,spotify:track:5ADbOL8q0EpLRZfTH9jZ8v,cumbia rkt
13_migrantes_cumbia_pop_rkt,Pobre Corazón - En Vivo,"Ke Personajes, Onda Sabanera",Pobre Corazón (En Vivo),,False,spotify:track:1AX4aybSRyXHWrjg27wTFE,Ke Personajes
13_migrantes_cumbia_pop_rkt,Un Finde | CROSSOVER #2,"Big One, FMK, Ke Personajes",Un Finde | CROSSOVER #2,,False,spotify:track:3tiJUOfAEqIrLFRQgGgdoY,Ke Personajes
13_migrantes_cumbia_pop_rkt,OJITOS ROJOS,"Grupo Frontera, Ke Personajes",El Comienzo,,False,spotify:track:5X7ICocxhlxRiLRgr7wdJj,Ke Personajes
13_migrantes_cumbia_pop_rkt,Si No Te Tengo / Angel / Aquello Que Pasó,Ke Personajes,Si No Te Tengo / Angel / Aquello Que Pasó,,False,spotify:track:2AqYcLAx5HrmrG4GSrFFpd,Ke Personajes
13_migrantes_cumbia_pop_rkt,HOLA PERDIDA,"Luck Ra, KHEA",HOLA PERDIDA,,False,spotify:track:10eRgZUM59q2G5ogpztSeL,Ke Personajes
13_migrantes_cumbia_pop_rkt,Amor de Vago,"La T y La M, Malandro",Amor de Vago,,False,spotify:track:5MKbWaXeSQSmzmo7gPQha1,Ke Personajes
13_migrantes_cumbia_pop_rkt,Adiós Amor,"La Delio Valdez, Ke Personajes",Adiós Amor,,False,spotify:track:5tKgOSJzrdsxQSI7Wzbpfg,Ke Personajes
13_migrantes_cumbia_pop_rkt,Mil Preguntas,"Q' Lokura, Luck Ra",Mil Preguntas,,False,spotify:track:42mrOMjkQb7jRKatu0bqg4,Q Lokura
13_migrantes_cumbia_pop_rkt,Quédate / Soy Favela / Lo que hay x aqui - En Vivo,Q' Lokura,Quédate / Soy Favela / Lo que hay x aqui (En Vivo),,False,spotify:track:3sfrXcrMPS2KMQmzdmjEmp,Q Lokura
13_migrantes_cumbia_pop_rkt,Puñaladas - En Vivo Plaza De La Música,"Q' Lokura, Lauta, Amigo de Artistas, Tote",Puñaladas (En Vivo Plaza De La Música),,False,spotify:track:6w72aThuLi3mx8UoPNHOft,Q Lokura
13_migrantes_cumbia_pop_rkt,Cuidado Que Te Supero,"Q' Lokura, Los Herrera",Cuidado Que Te Supero,,False,spotify:track:2Xetks48zQL2K7xUbJBHRn,Q Lokura
13_migrantes_cumbia_pop_rkt,Me Toca A Mi - En Vivo en el Movistar Arena,"Q' Lokura, De Party",Baile Con Amigos (En Vivo en el Movistar Arena),,False,spotify:track:1uF9dlnENuHzNQSOyTlRlt,Q Lokura
13_migrantes_cumbia_pop_rkt,A Prueba de Balas - En Vivo en el Movistar Arena,"Q' Lokura, The La Planta",Baile Con Amigos (En Vivo en el Movistar Arena),,False,spotify:track:6v0fSCbdmod9WHgel5tygP,Q Lokura
13_migrantes_cumbia_pop_rkt,Otra Oportunidad - En Vivo en el Movistar Arena,"Q' Lokura, Karina",Baile Con Amigos (En Vivo en el Movistar Arena),,False,spotify:track:11nvzYJMmLSiBl0ZSkjBz3,Q Lokura
13_migrantes_cumbia_pop_rkt,Te Pido que la Dejes / Que Tal - En Vivo en el Movistar Arena,"Q' Lokura, Damián Córdoba",Baile Con Amigos (En Vivo en el Movistar Arena),,False,spotify:track:5j6c1PXWJL4nlNSJG4ohMu,Q Lokura
13_migrantes_cumbia_pop_rkt,Un Millón de Rosas / Se Nos Fue El Amor / La Carta - En Vivo en el Movistar Arena,"Q' Lokura, La Pepa Brizuela",Baile Con Amigos (En Vivo en el Movistar Arena),,False,spotify:track:0a2Cdv0SH9YPLQpEj0mOR4,Q Lokura
13_migrantes_cumbia_pop_rkt,En Otra Vida - Versión Cuarteto,"Yami Safdie, Luck Ra, Q' Lokura",En Otra Vida - Versión Cuarteto,,False,spotify:track:1K11lq4qn0DdPfljQcHkNE,Q Lokura
13_migrantes_cumbia_pop_rkt,La Cabaña,La K'onga,Un Sentimiento,,False,spotify:track:5TpGT4K34mBP6JcJfIgRqF,La Konga
13_migrantes_cumbia_pop_rkt,Ya No Vuelvas (Versión Cuarteto),"Luck Ra, La K'onga, Ke Personajes",Ya No Vuelvas (Versión Cuarteto),,False,spotify:track:6jRZ33ifS5VOTMwmPxhPhN,La Konga
13_migrantes_cumbia_pop_rkt,La Conga,"Konig Pry, Manguito DJ",La Conga,,False,spotify:track:7udtULXZGKyBZkp7s9FWFa,La Konga
13_migrantes_cumbia_pop_rkt,Ya No Vuelvas (Versión Cuarteto),"Luck Ra, La K'onga, Ke Personajes",QUE NOS FALTE TODO,,False,spotify:track:0u6JsFiEEXb6kaF0oqyeFi,La Konga
13_migrantes_cumbia_pop_rkt,Ahí Controlo Yo,La K'onga,5 Sentidos,,False,spotify:track:1IyZKMQ0aRkj0yJNah89Ye,La Konga
13_migrantes_cumbia_pop_rkt,Te Llamé,La K'onga,5 Sentidos,,False,spotify:track:5WhKBHHudyzNAeriYq9ebw,La Konga
13_migrantes_cumbia_pop_rkt,Ya No Te Tengo,"La K'onga, Dale Q´Va",Ya No Te Tengo,,False,spotify:track:3bE0UBGWCwt0MMOtFY2ZFL,La Konga
13_migrantes_cumbia_pop_rkt,Conga!,"Miami Sound Machine, Gloria Estefan",Primitive Love,,False,spotify:track:3FdHgoJbH3DXNtGLh56pFu,La Konga
13_migrantes_cumbia_pop_rkt,Es Mi Culpa,La K'onga,Culpables,,False,spotify:track:64XZBcK2S0VBgOEzl40cGI,La Konga
13_migrantes_cumbia_pop_rkt,Mentirosa Remix,"Rafaga, Maria Becerra",Mentirosa Remix,,False,spotify:track:5bgkgmz1bx7GxD6Kh6xeS8,Rafaga remix
13_migrantes_cumbia_pop_rkt,Mentirosa,Rafaga,Imparables,,False,spotify:track:3Iw4UVS7fo2TdD6Spmgqaj,Rafaga remix
13_migrantes_cumbia_pop_rkt,Maldito Corazón Remix,"Rafaga, Marama",Maldito Corazón Remix,,False,spotify:track:1zRfskQJozQtRfr5sm6Owp,Rafaga remix
13_migrantes_cumbia_pop_rkt,Una Cerveza RMX,"Rafaga, Jere Klein",Una Cerveza RMX,,False,spotify:track:0DaZGaU25mPJZEnrNuloLc,Rafaga remix
13_migrantes_cumbia_pop_rkt,Todo Comenzó Bailando - Remix,"Marama, Emanero, Rafaga",Todo Comenzó Bailando (Remix),,False,spotify:track:5nJP1qwTNnXF4CiCrfmNjy,Rafaga remix
13_migrantes_cumbia_pop_rkt,Todo Comenzó Bailando - Remix,"Marama, Emanero, Rafaga",Marama 10 Años,,False,spotify:track:0fKCzhduxj3bQU25TF6EM2,Rafaga remix
13_migrantes_cumbia_pop_rkt,Rafaga,5ta Dimension,Rafaga,,False,spotify:track:1c2zzzN5QKes9QavVlgaxL,Rafaga remix
13_migrantes_cumbia_pop_rkt,Entom Meen Remix,Reda El Bahrawy,Entom Meen Remix,,False,spotify:track:5kcMEoMzIqYCsFRESmeXyh,Rafaga remix
13_migrantes_cumbia_pop_rkt,فضناها ريمكس - remix,Yara Mohamed,فضناها (Remix),,False,spotify:track:61WIsJhDs0mr2GTNrC3WY7,Rafaga remix
13_migrantes_cumbia_pop_rkt,ريمكس رمش خطاف والسحر اصناف (بابا),DJ Yofa,ريمكس رمش خطاف والسحر اصناف (بابا),,False,spotify:track:36M4J1mLUbbiFjhRi4ksGV,Rafaga remix
14_cumbia_remix_turreo_mix,Cumbia Sobre el Mar - El Búho Remix,"El Búho, Quantic",Tributaries: A Remix Album (El Búho Remixes),,False,spotify:track:4TobIFLwvzPSraqUQBEZUI,cumbia remix
14_cumbia_remix_turreo_mix,Triple Lavada - Cumbia Remix,Mike Flores,Triple Lavada (Cumbia Remix),,False,spotify:track:36gAnSUdIoC9MDgzdp1ng8,cumbia remix
14_cumbia_remix_turreo_mix,Voy Vagando Zhurek - Cumbia Remix,Grupo Cumbaya,Voy Vagando Zhurek (Cumbia Remix),,False,spotify:track:093fCnQCz8J70aB41Tmja0,cumbia remix
14_cumbia_remix_turreo_mix,Kumbaya - Original Mix,Ray MD,Kumbaya,,False,spotify:track:2PgrVcMvdWHHSZUN14pBp6,cumbia remix
14_cumbia_remix_turreo_mix,Cumbia Blue,Waylon Zayicek,Cumbia Blue,,False,spotify:track:1CHJqB2KujzIq5t6miLj2c,cumbia remix
14_cumbia_remix_turreo_mix,CUMBIA RD,MAXBETS,MAXBETS AGE,,False,spotify:track:6rHjeJ4RXf8IAvF0CdngAB,cumbia remix
14_cumbia_remix_turreo_mix,Cumbia Callejera,"Alberto Pedraza, Santa Fe Klan",Cumbia Callejera,,False,spotify:track:7E3HJhnzx7CbqGFEsGNp22,cumbia callejera
14_cumbia_remix_turreo_mix,Cumbia Callejera,Alberto Pedraza,Cumbiando y Guarachando,,False,spotify:track:41nW0vX6Eax6CHahGdO3ez,cumbia callejera
14_cumbia_remix_turreo_mix,Cumbia Callejera,El Moreno Mexicano,Cumbia Callejera,,False,spotify:track:2XjHxcRjrgWH2fBTjn4Pot,cumbia callejera
14_cumbia_remix_turreo_mix,Cumbia Callejera,"Alberto Pedraza, Santa Fe Klan",Grandes Éxitos - Super Cumbiones,,False,spotify:track:6eFd9OHyefSQGrhLsqysya,cumbia callejera
14_cumbia_remix_turreo_mix,Cumbia Callejera,Los Callejeros,Ukamao!,,False,spotify:track:1fjTWb5fc69NkR1esUcbu5,cumbia callejera
14_cumbia_remix_turreo_mix,Cumbia Callejera,Crooked Stilo,Cumbia Callejera,,False,spotify:track:3Lc9qH2BFyXC9SnNcKTGpn,cumbia callejera
14_cumbia_remix_turreo_mix,Cumbia Callejera,Aaron Y Su Grupo Ilusion,Siempre Juntos - Lo Nuevo en Cumbia,,False,spotify:track:6I6pWQI7UXX2DzqSUZQynn,cumbia callejera
14_cumbia_remix_turreo_mix,De Regreso Al Penal,Pala Ancha,Cumbia Callejera,,False,spotify:track:2PpnjTOCtpBjAmEDu10Vr8,cumbia callejera
14_cumbia_remix_turreo_mix,VIENTO CALLEJERO,K-Style,VIENTO CALLEJERO,,False,spotify:track:1nswyuk4CBiMCTilrgSmbR,cumbia callejera
14_cumbia_remix_turreo_mix,HOLA PERDIDA REMIX,"Luck Ra, Maluma, KHEA",HOLA PERDIDA REMIX,,False,spotify:track:2FqTbwiogEVvZnkarPf5BV,cumbia argentina remix
14_cumbia_remix_turreo_mix,Oregano (Remix),"DJ Alex, Tirri La Roca, Salastkbron, Callejero Fino, Blunted Vato, Gusty dj",Oregano (Remix),,True,spotify:track:1HZVTu7SP1oxdc0ukkAWZ3,cumbia argentina remix
14_cumbia_remix_turreo_mix,Amor De Chat - Remix,"ECKO, Roman El Original, Lauty Gram",Amor De Chat (Remix),,False,spotify:track:3XfKWVuM7egYc2cMdCOyNX,cumbia argentina remix
14_cumbia_remix_turreo_mix,Ella - Remix,"Boza, Lunay, Lenny Tavárez, Juhn, Beéle",Ella (Remix),,True,spotify:track:7iHHlCbsFou5DZSW5HCPfs,cumbia argentina remix
14_cumbia_remix_turreo_mix,Marisola (Remix),"Cris MJ, Duki, Nicki Nicole, Standly, Stars Music Chile",Marisola (Remix),,True,spotify:track:77Yo8Ckvmb5vr7NW9UtgCZ,cumbia argentina remix
14_cumbia_remix_turreo_mix,Te Extraño 2 - Remix,"LGGY Fino, Chza, B.Trip",Te Extraño 2 (Remix),,False,spotify:track:1ABAFNy0J4wNJdNUmLxSiG,cumbia argentina remix
14_cumbia_remix_turreo_mix,ترامبولين (ريمكس شعبي),Honda Remix,ترامبولين (ريمكس شعبي),,False,spotify:track:1paA6BoWw3phGOKWYzP8yk,cumbia villera remix
